ssyk4,ssyk_label,age_group,year,n_employed,pctl_rank_genai,exposure_quartile,high_exposure,young,young_broad
7411,"Electricians, installation and service",25-29 years,2021,5881,27.299999,Q2,0,0,1
7411,"Electricians, installation and service",25-29 years,2022,5821,27.299999,Q2,0,0,1
7411,"Electricians, installation and service",25-29 years,2023,6178,27.299999,Q2,0,0,1
7411,"Electricians, installation and service",25-29 years,2024,6336,27.299999,Q2,0,0,1
7411,"Electricians, installation and service",30-34 years,2020,5082,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",30-34 years,2021,5373,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",30-34 years,2022,5729,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",30-34 years,2023,6037,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",30-34 years,2024,6182,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",35-39 years,2020,3632,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",35-39 years,2021,3904,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",35-39 years,2022,4227,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",35-39 years,2023,4747,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",35-39 years,2024,5101,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",40-44 years,2020,3132,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",40-44 years,2021,3233,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",40-44 years,2022,3318,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",40-44 years,2023,3555,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",40-44 years,2024,3671,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",45-49 years,2020,2676,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",45-49 years,2021,2630,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",45-49 years,2022,2728,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",45-49 years,2023,2990,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",45-49 years,2024,3175,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",50-54 years,2020,3055,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",50-54 years,2021,3153,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",50-54 years,2022,3109,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",50-54 years,2023,2978,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",50-54 years,2024,2860,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",55-59 years,2020,2541,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",55-59 years,2021,2791,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",55-59 years,2022,2984,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",55-59 years,2023,3105,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",55-59 years,2024,3179,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",60-64 years,2020,1946,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",60-64 years,2021,1957,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",60-64 years,2022,1996,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",60-64 years,2023,2095,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",60-64 years,2024,2312,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",65-69 years,2023,780,27.299999,Q2,0,0,0
7411,"Electricians, installation and service",65-69 years,2024,897,27.299999,Q2,0,0,0
7412,Electrical mechanics and fitters,16-24 years,2020,882,28.719999,Q2,0,1,1
7412,Electrical mechanics and fitters,16-24 years,2021,1011,28.719999,Q2,0,1,1
7412,Electrical mechanics and fitters,16-24 years,2022,1101,28.719999,Q2,0,1,1
7412,Electrical mechanics and fitters,16-24 years,2023,1349,28.719999,Q2,0,1,1
7412,Electrical mechanics and fitters,16-24 years,2024,1501,28.719999,Q2,0,1,1
7412,Electrical mechanics and fitters,25-29 years,2020,1049,28.719999,Q2,0,0,1
7412,Electrical mechanics and fitters,25-29 years,2021,1076,28.719999,Q2,0,0,1
7412,Electrical mechanics and fitters,25-29 years,2022,965,28.719999,Q2,0,0,1
7412,Electrical mechanics and fitters,25-29 years,2023,993,28.719999,Q2,0,0,1
7412,Electrical mechanics and fitters,25-29 years,2024,1067,28.719999,Q2,0,0,1
7412,Electrical mechanics and fitters,30-34 years,2020,929,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,30-34 years,2021,1048,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,30-34 years,2022,1012,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,30-34 years,2023,962,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,30-34 years,2024,1081,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,35-39 years,2020,740,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,35-39 years,2021,792,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,35-39 years,2022,792,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,35-39 years,2023,854,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,35-39 years,2024,978,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,40-44 years,2020,687,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,40-44 years,2021,698,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,40-44 years,2022,684,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,40-44 years,2023,659,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,40-44 years,2024,779,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,45-49 years,2020,733,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,45-49 years,2021,736,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,45-49 years,2022,682,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,45-49 years,2023,647,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,45-49 years,2024,735,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,50-54 years,2020,924,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,50-54 years,2021,925,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,50-54 years,2022,865,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,50-54 years,2023,763,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,50-54 years,2024,817,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,55-59 years,2020,850,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,55-59 years,2021,877,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,55-59 years,2022,907,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,55-59 years,2023,875,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,55-59 years,2024,981,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,60-64 years,2020,572,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,60-64 years,2021,611,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,60-64 years,2022,599,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,60-64 years,2023,629,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,60-64 years,2024,752,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,65-69 years,2023,184,28.719999,Q2,0,0,0
7412,Electrical mechanics and fitters,65-69 years,2024,223,28.719999,Q2,0,0,0
7413,Electrical line installers and repairers,16-24 years,2020,324,22.1,Q1 (lowest),0,1,1
7413,Electrical line installers and repairers,16-24 years,2021,357,22.1,Q1 (lowest),0,1,1
7413,Electrical line installers and repairers,16-24 years,2022,385,22.1,Q1 (lowest),0,1,1
7413,Electrical line installers and repairers,16-24 years,2023,307,22.1,Q1 (lowest),0,1,1
7413,Electrical line installers and repairers,16-24 years,2024,284,22.1,Q1 (lowest),0,1,1
7413,Electrical line installers and repairers,25-29 years,2020,477,22.1,Q1 (lowest),0,0,1
7413,Electrical line installers and repairers,25-29 years,2021,502,22.1,Q1 (lowest),0,0,1
7413,Electrical line installers and repairers,25-29 years,2022,480,22.1,Q1 (lowest),0,0,1
7413,Electrical line installers and repairers,25-29 years,2023,349,22.1,Q1 (lowest),0,0,1
7413,Electrical line installers and repairers,25-29 years,2024,275,22.1,Q1 (lowest),0,0,1
7413,Electrical line installers and repairers,30-34 years,2020,524,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,30-34 years,2021,528,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,30-34 years,2022,531,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,30-34 years,2023,401,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,30-34 years,2024,363,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,35-39 years,2020,420,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,35-39 years,2021,471,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,35-39 years,2022,511,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,35-39 years,2023,360,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,35-39 years,2024,324,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,40-44 years,2020,292,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,40-44 years,2021,309,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,40-44 years,2022,351,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,40-44 years,2023,257,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,40-44 years,2024,249,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,45-49 years,2020,289,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,45-49 years,2021,288,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,45-49 years,2022,281,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,45-49 years,2023,196,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,45-49 years,2024,167,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,50-54 years,2020,309,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,50-54 years,2021,316,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,50-54 years,2022,309,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,50-54 years,2023,224,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,50-54 years,2024,210,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,55-59 years,2020,307,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,55-59 years,2021,310,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,55-59 years,2022,336,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,55-59 years,2023,247,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,55-59 years,2024,195,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,60-64 years,2020,313,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,60-64 years,2021,294,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,60-64 years,2022,316,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,60-64 years,2023,249,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,60-64 years,2024,176,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,65-69 years,2023,89,22.1,Q1 (lowest),0,0,0
7413,Electrical line installers and repairers,65-69 years,2024,100,22.1,Q1 (lowest),0,0,0
7420,Electronics repairers and telecom electricians,16-24 years,2020,745,34.400002,Q2,0,1,1
7420,Electronics repairers and telecom electricians,16-24 years,2021,699,34.400002,Q2,0,1,1
7420,Electronics repairers and telecom electricians,16-24 years,2022,630,34.400002,Q2,0,1,1
7420,Electronics repairers and telecom electricians,16-24 years,2023,827,34.400002,Q2,0,1,1
7420,Electronics repairers and telecom electricians,16-24 years,2024,1147,34.400002,Q2,0,1,1
7420,Electronics repairers and telecom electricians,25-29 years,2020,1459,34.400002,Q2,0,0,1
7420,Electronics repairers and telecom electricians,25-29 years,2021,1365,34.400002,Q2,0,0,1
7420,Electronics repairers and telecom electricians,25-29 years,2022,1105,34.400002,Q2,0,0,1
7420,Electronics repairers and telecom electricians,25-29 years,2023,1007,34.400002,Q2,0,0,1
7420,Electronics repairers and telecom electricians,25-29 years,2024,1017,34.400002,Q2,0,0,1
7420,Electronics repairers and telecom electricians,30-34 years,2020,1463,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,30-34 years,2021,1509,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,30-34 years,2022,1466,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,30-34 years,2023,1342,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,30-34 years,2024,1369,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,35-39 years,2020,1074,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,35-39 years,2021,1092,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,35-39 years,2022,1112,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,35-39 years,2023,1084,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,35-39 years,2024,1170,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,40-44 years,2020,922,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,40-44 years,2021,939,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,40-44 years,2022,908,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,40-44 years,2023,796,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,40-44 years,2024,903,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,45-49 years,2020,961,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,45-49 years,2021,973,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,45-49 years,2022,904,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,45-49 years,2023,854,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,45-49 years,2024,887,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,50-54 years,2020,1010,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,50-54 years,2021,955,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,50-54 years,2022,921,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,50-54 years,2023,861,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,50-54 years,2024,882,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,55-59 years,2020,976,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,55-59 years,2021,1019,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,55-59 years,2022,992,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,55-59 years,2023,939,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,55-59 years,2024,947,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,60-64 years,2020,705,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,60-64 years,2021,708,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,60-64 years,2022,698,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,60-64 years,2023,667,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,60-64 years,2024,718,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,65-69 years,2023,227,34.400002,Q2,0,0,0
7420,Electronics repairers and telecom electricians,65-69 years,2024,292,34.400002,Q2,0,0,0
7521,Wood treaters,16-24 years,2020,3,7.4499998,Q1 (lowest),0,1,1
7521,Wood treaters,16-24 years,2021,3,7.4499998,Q1 (lowest),0,1,1
7521,Wood treaters,16-24 years,2022,6,7.4499998,Q1 (lowest),0,1,1
7521,Wood treaters,16-24 years,2023,10,7.4499998,Q1 (lowest),0,1,1
7521,Wood treaters,16-24 years,2024,6,7.4499998,Q1 (lowest),0,1,1
7521,Wood treaters,25-29 years,2020,8,7.4499998,Q1 (lowest),0,0,1
7521,Wood treaters,25-29 years,2021,8,7.4499998,Q1 (lowest),0,0,1
7521,Wood treaters,25-29 years,2022,3,7.4499998,Q1 (lowest),0,0,1
7521,Wood treaters,25-29 years,2023,6,7.4499998,Q1 (lowest),0,0,1
7521,Wood treaters,25-29 years,2024,7,7.4499998,Q1 (lowest),0,0,1
7521,Wood treaters,30-34 years,2020,11,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,30-34 years,2021,10,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,30-34 years,2022,13,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,30-34 years,2023,11,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,30-34 years,2024,3,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,35-39 years,2020,16,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,35-39 years,2021,15,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,35-39 years,2022,13,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,35-39 years,2023,11,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,35-39 years,2024,10,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,40-44 years,2020,9,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,40-44 years,2021,10,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,40-44 years,2022,12,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,40-44 years,2023,12,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,40-44 years,2024,11,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,45-49 years,2020,18,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,45-49 years,2021,16,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,45-49 years,2022,13,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,45-49 years,2023,15,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,45-49 years,2024,10,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,50-54 years,2020,15,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,50-54 years,2021,12,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,50-54 years,2022,13,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,50-54 years,2023,14,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,50-54 years,2024,15,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,55-59 years,2020,14,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,55-59 years,2021,13,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,55-59 years,2022,16,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,55-59 years,2023,13,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,55-59 years,2024,16,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,60-64 years,2020,15,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,60-64 years,2021,12,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,60-64 years,2022,11,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,60-64 years,2023,13,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,60-64 years,2024,15,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,65-69 years,2023,2,7.4499998,Q1 (lowest),0,0,0
7521,Wood treaters,65-69 years,2024,1,7.4499998,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,16-24 years,2020,194,18.790001,Q1 (lowest),0,1,1
7522,Cabinet-makers and related workers,16-24 years,2021,213,18.790001,Q1 (lowest),0,1,1
7522,Cabinet-makers and related workers,16-24 years,2022,234,18.790001,Q1 (lowest),0,1,1
7522,Cabinet-makers and related workers,16-24 years,2023,286,18.790001,Q1 (lowest),0,1,1
7522,Cabinet-makers and related workers,16-24 years,2024,395,18.790001,Q1 (lowest),0,1,1
7522,Cabinet-makers and related workers,25-29 years,2020,466,18.790001,Q1 (lowest),0,0,1
7522,Cabinet-makers and related workers,25-29 years,2021,408,18.790001,Q1 (lowest),0,0,1
7522,Cabinet-makers and related workers,25-29 years,2022,387,18.790001,Q1 (lowest),0,0,1
7522,Cabinet-makers and related workers,25-29 years,2023,360,18.790001,Q1 (lowest),0,0,1
7522,Cabinet-makers and related workers,25-29 years,2024,361,18.790001,Q1 (lowest),0,0,1
7522,Cabinet-makers and related workers,30-34 years,2020,567,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,30-34 years,2021,548,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,30-34 years,2022,551,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,30-34 years,2023,517,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,30-34 years,2024,541,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,35-39 years,2020,494,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,35-39 years,2021,514,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,35-39 years,2022,517,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,35-39 years,2023,556,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,35-39 years,2024,612,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,40-44 years,2020,504,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,40-44 years,2021,518,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,40-44 years,2022,513,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,40-44 years,2023,472,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,40-44 years,2024,542,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,45-49 years,2020,554,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,45-49 years,2021,528,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,45-49 years,2022,555,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,45-49 years,2023,549,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,45-49 years,2024,599,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,50-54 years,2020,518,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,50-54 years,2021,540,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,50-54 years,2022,514,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,50-54 years,2023,525,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,50-54 years,2024,588,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,55-59 years,2020,449,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,55-59 years,2021,508,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,55-59 years,2022,535,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,55-59 years,2023,521,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,55-59 years,2024,543,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,60-64 years,2020,381,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,60-64 years,2021,382,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,60-64 years,2022,374,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,60-64 years,2023,377,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,60-64 years,2024,408,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,65-69 years,2023,174,18.790001,Q1 (lowest),0,0,0
7522,Cabinet-makers and related workers,65-69 years,2024,192,18.790001,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",16-24 years,2020,431,11.47,Q1 (lowest),0,1,1
7523,"Machine operator, Wood-products",16-24 years,2021,508,11.47,Q1 (lowest),0,1,1
7523,"Machine operator, Wood-products",16-24 years,2022,557,11.47,Q1 (lowest),0,1,1
7523,"Machine operator, Wood-products",16-24 years,2023,571,11.47,Q1 (lowest),0,1,1
7523,"Machine operator, Wood-products",16-24 years,2024,489,11.47,Q1 (lowest),0,1,1
7523,"Machine operator, Wood-products",25-29 years,2020,629,11.47,Q1 (lowest),0,0,1
7523,"Machine operator, Wood-products",25-29 years,2021,622,11.47,Q1 (lowest),0,0,1
7523,"Machine operator, Wood-products",25-29 years,2022,664,11.47,Q1 (lowest),0,0,1
7523,"Machine operator, Wood-products",25-29 years,2023,585,11.47,Q1 (lowest),0,0,1
7523,"Machine operator, Wood-products",25-29 years,2024,524,11.47,Q1 (lowest),0,0,1
7523,"Machine operator, Wood-products",30-34 years,2020,737,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",30-34 years,2021,749,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",30-34 years,2022,791,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",30-34 years,2023,768,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",30-34 years,2024,733,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",35-39 years,2020,633,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",35-39 years,2021,672,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",35-39 years,2022,713,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",35-39 years,2023,712,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",35-39 years,2024,673,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",40-44 years,2020,573,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",40-44 years,2021,581,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",40-44 years,2022,641,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",40-44 years,2023,600,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",40-44 years,2024,636,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",45-49 years,2020,649,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",45-49 years,2021,630,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",45-49 years,2022,658,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",45-49 years,2023,648,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",45-49 years,2024,594,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",50-54 years,2020,829,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",50-54 years,2021,783,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",50-54 years,2022,777,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",50-54 years,2023,725,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",50-54 years,2024,735,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",55-59 years,2020,762,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",55-59 years,2021,846,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",55-59 years,2022,951,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",55-59 years,2023,921,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",55-59 years,2024,896,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",60-64 years,2020,609,11.47,Q1 (lowest),0,0,0
