design,scenario,registers,seed,age_group,gamma_struct,gamma_oracle,gamma_prod,bias,artefact_T2021,artefact_T2022,gen_s
entrant_share,paper,mobile,0,22-25,-0.15,-0.0741819071472398,-0.188079580647156,-0.1138976734999162,-0.2398230198403149,-0.1913237795673069,32.0
entrant_share,paper,mobile,0,26-30,0.0,-0.0181344132958748,-0.0890730658165607,-0.0709386525206859,-0.0714911691655324,-0.0518243136171653,32.0
entrant_share,paper,mobile,0,50+,0.0,0.0102229888067954,0.0880083189124224,0.077785330105627,0.0,0.0,32.0
expband,paper,mobile,0,22-25,-0.15,-0.0741819071472398,-0.310155615314181,-0.23597370816694122,-0.5139568265271717,-0.34788030613274473,32.0
expband,paper,mobile,0,26-30,0.0,-0.0181344132958748,-0.0885406676360969,-0.0704062543402221,-0.11519557356124929,-0.0762437219597894,32.0
expband,paper,mobile,0,50+,0.0,0.0102229888067954,0.133710129706341,0.1234871408995456,0.0,0.0,32.0
enrol,paper,mobile,0,22-25,-0.15,-0.0741819071472398,-0.25097891949448,-0.17679701234724018,-0.3314665063933182,-0.24858641515531424,32.0
enrol,paper,mobile,0,26-30,0.0,-0.0181344132958748,-0.0800300796352921,-0.0618956663394173,-0.08270993158206219,-0.056221925367577,32.0
enrol,paper,mobile,0,50+,0.0,0.0102229888067954,0.109822686115023,0.0995996973082276,0.0,0.0,32.0
full,paper,mobile,0,22-25,-0.15,-0.0741819071472398,-0.188079580647156,-0.1138976734999162,-0.2269947817910429,-0.1845663242072849,32.0
full,paper,mobile,0,26-30,0.0,-0.0181344132958748,-0.0890730658165607,-0.0709386525206859,-0.0627531553479848,-0.04554042805897031,32.0
full,paper,mobile,0,50+,0.0,0.0102229888067954,0.0880083189124224,0.077785330105627,0.0,0.0,32.0
OL_exact,paper,mobile,1,22-25,-0.15,-0.188807220850992,-0.210142185502201,-0.021334964651209015,-0.376959932913283,-0.28531757711941996,32.4
OL_exact,paper,mobile,1,26-30,0.0,-0.0079653736256505,-0.0519877881177526,-0.0440224144921021,-0.09427711620775879,-0.0641942185696701,32.4
OL_exact,paper,mobile,1,50+,0.0,-0.0064203125395884,0.122716499720273,0.1291368122598614,0.0,0.0,32.4
OL_daioe,paper,mobile,1,22-25,-0.15,-0.188807220850992,-0.20049979955145,-0.011692578700458006,-0.3927368046573691,-0.27892999343159613,32.4
OL_daioe,paper,mobile,1,26-30,0.0,-0.0079653736256505,-0.0789104990191693,-0.0709451253935188,-0.09256217604278891,-0.06967810027363591,32.4
OL_daioe,paper,mobile,1,50+,0.0,-0.0064203125395884,0.127701240219051,0.1341215527586394,0.0,0.0,32.4
fresh_stock,paper,mobile,1,22-25,-0.15,-0.188807220850992,-0.20049979955145,-0.011692578700458006,-0.3927368046573691,-0.27892999343159613,32.4
fresh_stock,paper,mobile,1,26-30,0.0,-0.0079653736256505,-0.0789104990191693,-0.0709451253935188,-0.09256217604278891,-0.06967810027363591,32.4
fresh_stock,paper,mobile,1,50+,0.0,-0.0064203125395884,0.127701240219051,0.1341215527586394,0.0,0.0,32.4
entrant,paper,mobile,1,22-25,-0.15,-0.188807220850992,-0.20049979955145,-0.011692578700458006,-0.3927368046573691,-0.27892999343159613,32.4
entrant,paper,mobile,1,26-30,0.0,-0.0079653736256505,-0.0789104990191693,-0.0709451253935188,-0.09256217604278891,-0.06967810027363591,32.4
entrant,paper,mobile,1,50+,0.0,-0.0064203125395884,0.127701240219051,0.1341215527586394,0.0,0.0,32.4
entrant_share,paper,mobile,1,22-25,-0.15,-0.188807220850992,-0.1344158884427,0.054391332408292,-0.257843898537862,-0.19751375360350198,32.4
entrant_share,paper,mobile,1,26-30,0.0,-0.0079653736256505,-0.0585707591319265,-0.050605385506275996,-0.08407172696707858,-0.06245914365322638,32.4
entrant_share,paper,mobile,1,50+,0.0,-0.0064203125395884,0.101643528398915,0.1080638409385034,0.0,0.0,32.4
expband,paper,mobile,1,22-25,-0.15,-0.188807220850992,-0.282817333894183,-0.09401011304319101,-0.5860869288172648,-0.3797140068149037,32.4
expband,paper,mobile,1,26-30,0.0,-0.0079653736256505,-0.0856467245984863,-0.0776813509728358,-0.1149036573329377,-0.0823818329842191,32.4
expband,paper,mobile,1,50+,0.0,-0.0064203125395884,0.155568302659569,0.16198861519915742,0.0,0.0,32.4
enrol,paper,mobile,1,22-25,-0.15,-0.188807220850992,-0.20049979955145,-0.011692578700458006,-0.3563272305913561,-0.2654162536712971,32.4
enrol,paper,mobile,1,26-30,0.0,-0.0079653736256505,-0.0789104990191693,-0.0709451253935188,-0.08365634159671931,-0.0653108408921523,32.4
enrol,paper,mobile,1,50+,0.0,-0.0064203125395884,0.127701240219051,0.1341215527586394,0.0,0.0,32.4
full,paper,mobile,1,22-25,-0.15,-0.188807220850992,-0.1344158884427,0.054391332408292,-0.235473021847987,-0.188220367705521,32.4
full,paper,mobile,1,26-30,0.0,-0.0079653736256505,-0.0585707591319265,-0.050605385506275996,-0.07579709636234298,-0.058597364840849375,32.4
full,paper,mobile,1,50+,0.0,-0.0064203125395884,0.101643528398915,0.1080638409385034,0.0,0.0,32.4
OL_exact,paper,mobile,2,22-25,-0.15,-0.137784956504742,-0.196293820074731,-0.058508863569988995,-0.3616599190345392,-0.2611165964321282,32.4
OL_exact,paper,mobile,2,26-30,0.0,0.0456822604185672,-0.0311316955780276,-0.0768139559965948,-0.09026583702412991,-0.0708438220415901,32.4
OL_exact,paper,mobile,2,50+,0.0,-0.0170088095698473,0.1121996716047,0.1292084811745473,0.0,0.0,32.4
OL_daioe,paper,mobile,2,22-25,-0.15,-0.137784956504742,-0.191152365607358,-0.053367409102615976,-0.3776054127753214,-0.2761805432141714,32.4
OL_daioe,paper,mobile,2,26-30,0.0,0.0456822604185672,-0.0228702932856185,-0.0685525537041857,-0.097080500607164,-0.0766656592378205,32.4
OL_daioe,paper,mobile,2,50+,0.0,-0.0170088095698473,0.121507482141944,0.1385162917117913,0.0,0.0,32.4
fresh_stock,paper,mobile,2,22-25,-0.15,-0.137784956504742,-0.191152365607358,-0.053367409102615976,-0.3776054127753214,-0.2761805432141714,32.4
fresh_stock,paper,mobile,2,26-30,0.0,0.0456822604185672,-0.0228702932856185,-0.0685525537041857,-0.097080500607164,-0.0766656592378205,32.4
fresh_stock,paper,mobile,2,50+,0.0,-0.0170088095698473,0.121507482141944,0.1385162917117913,0.0,0.0,32.4
entrant,paper,mobile,2,22-25,-0.15,-0.137784956504742,-0.191152365607358,-0.053367409102615976,-0.3776054127753214,-0.2761805432141714,32.4
entrant,paper,mobile,2,26-30,0.0,0.0456822604185672,-0.0228702932856185,-0.0685525537041857,-0.097080500607164,-0.0766656592378205,32.4
entrant,paper,mobile,2,50+,0.0,-0.0170088095698473,0.121507482141944,0.1385162917117913,0.0,0.0,32.4
entrant_share,paper,mobile,2,22-25,-0.15,-0.137784956504742,-0.126596613738954,0.011188342765788006,-0.1689846141310197,-0.1426580505821777,32.4
entrant_share,paper,mobile,2,26-30,0.0,0.0456822604185672,-0.0107220369248311,-0.056404297343398295,-0.0600754037831451,-0.047166463907008696,32.4
entrant_share,paper,mobile,2,50+,0.0,-0.0170088095698473,0.0775872460370106,0.09459605560685791,0.0,0.0,32.4
expband,paper,mobile,2,22-25,-0.15,-0.137784956504742,-0.247422136198343,-0.10963717969360098,-0.5188419755239777,-0.3490885947630077,32.4
expband,paper,mobile,2,26-30,0.0,0.0456822604185672,-0.0344194423408419,-0.08010170275940909,-0.1164090415092926,-0.0887296080443979,32.4
expband,paper,mobile,2,50+,0.0,-0.0170088095698473,0.155517039372559,0.1725258489424063,0.0,0.0,32.4
enrol,paper,mobile,2,22-25,-0.15,-0.137784956504742,-0.191152365607358,-0.053367409102615976,-0.3522954081411544,-0.2634837492717324,32.4
enrol,paper,mobile,2,26-30,0.0,0.0456822604185672,-0.0228702932856185,-0.0685525537041857,-0.0888455754896389,-0.0724543451290801,32.4
enrol,paper,mobile,2,50+,0.0,-0.0170088095698473,0.121507482141944,0.1385162917117913,0.0,0.0,32.4
full,paper,mobile,2,22-25,-0.15,-0.137784956504742,-0.126596613738954,0.011188342765788006,-0.15798930485558568,-0.1339398507658747,32.4
full,paper,mobile,2,26-30,0.0,0.0456822604185672,-0.0107220369248311,-0.056404297343398295,-0.0523148990980891,-0.0438028106854216,32.4
full,paper,mobile,2,50+,0.0,-0.0170088095698473,0.0775872460370106,0.09459605560685791,0.0,0.0,32.4
OL_exact,paper,mobile,3,22-25,-0.15,-0.143105261175863,-0.240093990231414,-0.096988729055551,-0.314550074796059,-0.239548372937083,33.5
OL_exact,paper,mobile,3,26-30,0.0,-0.0021251162411749,-0.0233564980243728,-0.0212313817831979,-0.1049038552689141,-0.0747290450012668,33.5
OL_exact,paper,mobile,3,50+,0.0,-0.0009288573245613,0.131150310351561,0.1320791676761223,0.0,0.0,33.5
OL_daioe,paper,mobile,3,22-25,-0.15,-0.143105261175863,-0.241197717870103,-0.09809245669424,-0.303881581323855,-0.241944198079004,33.5
OL_daioe,paper,mobile,3,26-30,0.0,-0.0021251162411749,-0.0278098271734371,-0.0256847109322622,-0.1081112294503766,-0.0768730422842999,33.5
OL_daioe,paper,mobile,3,50+,0.0,-0.0009288573245613,0.128167132428101,0.1290959897526623,0.0,0.0,33.5
fresh_stock,paper,mobile,3,22-25,-0.15,-0.143105261175863,-0.241197717870103,-0.09809245669424,-0.303881581323855,-0.241944198079004,33.5
fresh_stock,paper,mobile,3,26-30,0.0,-0.0021251162411749,-0.0278098271734371,-0.0256847109322622,-0.1081112294503766,-0.0768730422842999,33.5
fresh_stock,paper,mobile,3,50+,0.0,-0.0009288573245613,0.128167132428101,0.1290959897526623,0.0,0.0,33.5
entrant,paper,mobile,3,22-25,-0.15,-0.143105261175863,-0.241197717870103,-0.09809245669424,-0.303881581323855,-0.241944198079004,33.5
entrant,paper,mobile,3,26-30,0.0,-0.0021251162411749,-0.0278098271734371,-0.0256847109322622,-0.1081112294503766,-0.0768730422842999,33.5
entrant,paper,mobile,3,50+,0.0,-0.0009288573245613,0.128167132428101,0.1290959897526623,0.0,0.0,33.5
entrant_share,paper,mobile,3,22-25,-0.15,-0.143105261175863,-0.216697481906265,-0.073592220730402,-0.21200144313303038,-0.1713659056895774,33.5
entrant_share,paper,mobile,3,26-30,0.0,-0.0021251162411749,-0.0103333949929313,-0.0082082787517564,-0.0864846504106766,-0.0615543996057254,33.5
entrant_share,paper,mobile,3,50+,0.0,-0.0009288573245613,0.0956595678836176,0.0965884252081789,0.0,0.0,33.5
expband,paper,mobile,3,22-25,-0.15,-0.143105261175863,-0.267376594590011,-0.124271333414148,-0.5115157970231692,-0.34335036881008424,33.5
expband,paper,mobile,3,26-30,0.0,-0.0021251162411749,-0.0406124446176614,-0.038487328376486496,-0.1246911151769195,-0.0902003622037226,33.5
expband,paper,mobile,3,50+,0.0,-0.0009288573245613,0.149563784356259,0.1504926416808203,0.0,0.0,33.5
enrol,paper,mobile,3,22-25,-0.15,-0.143105261175863,-0.241197717870103,-0.09809245669424,-0.279506056108344,-0.23549787967495298,33.5
enrol,paper,mobile,3,26-30,0.0,-0.0021251162411749,-0.0278098271734371,-0.0256847109322622,-0.1021408688490707,-0.0724036649742236,33.5
enrol,paper,mobile,3,50+,0.0,-0.0009288573245613,0.128167132428101,0.1290959897526623,0.0,0.0,33.5
full,paper,mobile,3,22-25,-0.15,-0.143105261175863,-0.216697481906265,-0.073592220730402,-0.1951155139509054,-0.1664181080069094,33.5
full,paper,mobile,3,26-30,0.0,-0.0021251162411749,-0.0103333949929313,-0.0082082787517564,-0.08081201727512499,-0.0571456955027899,33.5
full,paper,mobile,3,50+,0.0,-0.0009288573245613,0.0956595678836176,0.0965884252081789,0.0,0.0,33.5
OL_exact,paper,mobile,4,22-25,-0.15,-0.164942321225113,-0.281653335957533,-0.11671101473242002,-0.32849550330500243,-0.2230320022929714,34.1
OL_exact,paper,mobile,4,26-30,0.0,0.0082680773684138,-0.0345281771367658,-0.0427962545051796,-0.0943049752592155,-0.07413142286472679,34.1
OL_exact,paper,mobile,4,50+,0.0,-0.0065164104532888,0.139364085981495,0.1458804964347838,0.0,0.0,34.1
OL_daioe,paper,mobile,4,22-25,-0.15,-0.164942321225113,-0.27904897588565,-0.11410665466053699,-0.3447012581859441,-0.23329863542541612,34.1
OL_daioe,paper,mobile,4,26-30,0.0,0.0082680773684138,-0.0395275437540234,-0.047795621122437196,-0.0936697331625965,-0.07343711278093229,34.1
OL_daioe,paper,mobile,4,50+,0.0,-0.0065164104532888,0.142008726342823,0.1485251367961118,0.0,0.0,34.1
fresh_stock,paper,mobile,4,22-25,-0.15,-0.164942321225113,-0.27904897588565,-0.11410665466053699,-0.3447012581859441,-0.23329863542541612,34.1
fresh_stock,paper,mobile,4,26-30,0.0,0.0082680773684138,-0.0395275437540234,-0.047795621122437196,-0.0936697331625965,-0.07343711278093229,34.1
fresh_stock,paper,mobile,4,50+,0.0,-0.0065164104532888,0.142008726342823,0.1485251367961118,0.0,0.0,34.1
entrant,paper,mobile,4,22-25,-0.15,-0.164942321225113,-0.27904897588565,-0.11410665466053699,-0.3447012581859441,-0.23329863542541612,34.1
entrant,paper,mobile,4,26-30,0.0,0.0082680773684138,-0.0395275437540234,-0.047795621122437196,-0.0936697331625965,-0.07343711278093229,34.1
entrant,paper,mobile,4,50+,0.0,-0.0065164104532888,0.142008726342823,0.1485251367961118,0.0,0.0,34.1
entrant_share,paper,mobile,4,22-25,-0.15,-0.164942321225113,-0.243905102031499,-0.07896278080638602,-0.2194722597386483,-0.1567814149630583,34.1
entrant_share,paper,mobile,4,26-30,0.0,0.0082680773684138,-0.0144307801657855,-0.0226988575341993,-0.0806973072496541,-0.0638183676560171,34.1
entrant_share,paper,mobile,4,50+,0.0,-0.0065164104532888,0.112638444068368,0.11915485452165679,0.0,0.0,34.1
expband,paper,mobile,4,22-25,-0.15,-0.164942321225113,-0.314212612652494,-0.14927029142738102,-0.48361827157375004,-0.306375327300606,34.1
expband,paper,mobile,4,26-30,0.0,0.0082680773684138,-0.0460563688222315,-0.0543244461906453,-0.1136620941255677,-0.0859659290952635,34.1
expband,paper,mobile,4,50+,0.0,-0.0065164104532888,0.163750138161774,0.1702665486150628,0.0,0.0,34.1
enrol,paper,mobile,4,22-25,-0.15,-0.164942321225113,-0.27904897588565,-0.11410665466053699,-0.3042043781825371,-0.21462048847452808,34.1
enrol,paper,mobile,4,26-30,0.0,0.0082680773684138,-0.0395275437540234,-0.047795621122437196,-0.08809430223666859,-0.0684908801370066,34.1
enrol,paper,mobile,4,50+,0.0,-0.0065164104532888,0.142008726342823,0.1485251367961118,0.0,0.0,34.1
full,paper,mobile,4,22-25,-0.15,-0.164942321225113,-0.243905102031499,-0.07896278080638602,-0.19083869854517427,-0.14144384087097028,34.1
full,paper,mobile,4,26-30,0.0,0.0082680773684138,-0.0144307801657855,-0.0226988575341993,-0.0751393051314701,-0.0586662174524081,34.1
full,paper,mobile,4,50+,0.0,-0.0065164104532888,0.112638444068368,0.11915485452165679,0.0,0.0,34.1
OL_exact,grad,base,0,22-25,-0.15,-0.126272987231582,-0.21204534314142,-0.085772355909838,-0.38061261757361703,-0.263051103968635,32.7
OL_exact,grad,base,0,26-30,-0.08,-0.0760420923539348,-0.110512974275203,-0.034470881921268196,-0.07766604689812481,-0.0630147057335298,32.7
OL_exact,grad,base,0,50+,0.0,-0.0079110412412511,0.10169355087709,0.1096045921183411,0.0,0.0,32.7
OL_daioe,grad,base,0,22-25,-0.15,-0.126272987231582,-0.236291341876309,-0.110018354644727,-0.3725192257223081,-0.25692231805285815,32.7
OL_daioe,grad,base,0,26-30,-0.08,-0.0760420923539348,-0.107424798577796,-0.03138270622386119,-0.086262513267901,-0.06280170314292441,32.7
OL_daioe,grad,base,0,50+,0.0,-0.0079110412412511,0.108728631774438,0.1166396730156891,0.0,0.0,32.7
fresh_stock,grad,base,0,22-25,-0.15,-0.126272987231582,-0.236291341876309,-0.110018354644727,-0.3725192257223081,-0.25692231805285815,32.7
fresh_stock,grad,base,0,26-30,-0.08,-0.0760420923539348,-0.107424798577796,-0.03138270622386119,-0.086262513267901,-0.06280170314292441,32.7
fresh_stock,grad,base,0,50+,0.0,-0.0079110412412511,0.108728631774438,0.1166396730156891,0.0,0.0,32.7
entrant,grad,base,0,22-25,-0.15,-0.126272987231582,-0.236291341876309,-0.110018354644727,-0.3725192257223081,-0.25692231805285815,32.7
entrant,grad,base,0,26-30,-0.08,-0.0760420923539348,-0.107424798577796,-0.03138270622386119,-0.086262513267901,-0.06280170314292441,32.7
entrant,grad,base,0,50+,0.0,-0.0079110412412511,0.108728631774438,0.1166396730156891,0.0,0.0,32.7
entrant_share,grad,base,0,22-25,-0.15,-0.126272987231582,-0.190537911895233,-0.064264924663651,-0.24093236539853047,-0.1811597368933185,32.7
entrant_share,grad,base,0,26-30,-0.08,-0.0760420923539348,-0.102077852873709,-0.0260357605197742,-0.0694808464702634,-0.0552440498832502,32.7
entrant_share,grad,base,0,50+,0.0,-0.0079110412412511,0.0823030252675355,0.09021406650878659,0.0,0.0,32.7
expband,grad,base,0,22-25,-0.15,-0.126272987231582,-0.281680979440422,-0.15540799220883997,-0.5414732585999572,-0.3470170655818062,32.7
expband,grad,base,0,26-30,-0.08,-0.0760420923539348,-0.107987831434882,-0.031945739080947194,-0.10899835957518769,-0.0780203535586885,32.7
expband,grad,base,0,50+,0.0,-0.0079110412412511,0.130442381347338,0.1383534225885891,0.0,0.0,32.7
enrol,grad,base,0,22-25,-0.15,-0.126272987231582,-0.236291341876309,-0.110018354644727,-0.36575100698344815,-0.25955179615423013,32.7
enrol,grad,base,0,26-30,-0.08,-0.0760420923539348,-0.107424798577796,-0.03138270622386119,-0.079499284833058,-0.0576832829412296,32.7
enrol,grad,base,0,50+,0.0,-0.0079110412412511,0.108728631774438,0.1166396730156891,0.0,0.0,32.7
full,grad,base,0,22-25,-0.15,-0.126272987231582,-0.190537911895233,-0.064264924663651,-0.2402742583300415,-0.1851657872992205,32.7
full,grad,base,0,26-30,-0.08,-0.0760420923539348,-0.102077852873709,-0.0260357605197742,-0.062304432826947406,-0.0500519646028898,32.7
full,grad,base,0,50+,0.0,-0.0079110412412511,0.0823030252675355,0.09021406650878659,0.0,0.0,32.7
OL_exact,grad,base,1,22-25,-0.15,-0.129463143370144,-0.214283875891948,-0.084820732521804,-0.3680094415919302,-0.28240231214858325,32.5
OL_exact,grad,base,1,26-30,-0.08,-0.0634306054753329,-0.0817654074797736,-0.018334802004440695,-0.087029889353876,-0.06393253180013489,32.5
OL_exact,grad,base,1,50+,0.0,0.0217072210589459,0.127409025647481,0.10570180458853509,0.0,0.0,32.5
OL_daioe,grad,base,1,22-25,-0.15,-0.129463143370144,-0.197329751713993,-0.067866608343849,-0.38778896091811255,-0.2882339849310485,32.5
OL_daioe,grad,base,1,26-30,-0.08,-0.0634306054753329,-0.0941718625168368,-0.030741257041503905,-0.0911178143479721,-0.070980701920988,32.5
OL_daioe,grad,base,1,50+,0.0,0.0217072210589459,0.130542020285808,0.1088347992268621,0.0,0.0,32.5
fresh_stock,grad,base,1,22-25,-0.15,-0.129463143370144,-0.197329751713993,-0.067866608343849,-0.38778896091811255,-0.2882339849310485,32.5
fresh_stock,grad,base,1,26-30,-0.08,-0.0634306054753329,-0.0941718625168368,-0.030741257041503905,-0.0911178143479721,-0.070980701920988,32.5
fresh_stock,grad,base,1,50+,0.0,0.0217072210589459,0.130542020285808,0.1088347992268621,0.0,0.0,32.5
entrant,grad,base,1,22-25,-0.15,-0.129463143370144,-0.197329751713993,-0.067866608343849,-0.38778896091811255,-0.2882339849310485,32.5
entrant,grad,base,1,26-30,-0.08,-0.0634306054753329,-0.0941718625168368,-0.030741257041503905,-0.0911178143479721,-0.070980701920988,32.5
entrant,grad,base,1,50+,0.0,0.0217072210589459,0.130542020285808,0.1088347992268621,0.0,0.0,32.5
entrant_share,grad,base,1,22-25,-0.15,-0.129463143370144,-0.135952896682484,-0.006489753312340002,-0.2545392081884481,-0.1999546461862481,32.5
entrant_share,grad,base,1,26-30,-0.08,-0.0634306054753329,-0.0925109539927344,-0.029080348517401503,-0.07815297905075791,-0.061641623840140304,32.5
entrant_share,grad,base,1,50+,0.0,0.0217072210589459,0.105330423564603,0.0836232025056571,0.0,0.0,32.5
expband,grad,base,1,22-25,-0.15,-0.129463143370144,-0.26037977255881,-0.130916629188666,-0.5958184570150977,-0.3933642694072837,32.5
expband,grad,base,1,26-30,-0.08,-0.0634306054753329,-0.105649256629668,-0.042218651154335096,-0.1111167809222509,-0.0849434788650579,32.5
expband,grad,base,1,50+,0.0,0.0217072210589459,0.151996251412058,0.1302890303531121,0.0,0.0,32.5
enrol,grad,base,1,22-25,-0.15,-0.129463143370144,-0.197329751713993,-0.067866608343849,-0.3432806500188455,-0.2753306405519505,32.5
enrol,grad,base,1,26-30,-0.08,-0.0634306054753329,-0.0941718625168368,-0.030741257041503905,-0.0811112435434269,-0.0671030942754715,32.5
enrol,grad,base,1,50+,0.0,0.0217072210589459,0.130542020285808,0.1088347992268621,0.0,0.0,32.5
full,grad,base,1,22-25,-0.15,-0.129463143370144,-0.135952896682484,-0.006489753312340002,-0.2240151502678251,-0.1906732548020661,32.5
full,grad,base,1,26-30,-0.08,-0.0634306054753329,-0.0925109539927344,-0.029080348517401503,-0.06864871792512611,-0.0581373612515371,32.5
full,grad,base,1,50+,0.0,0.0217072210589459,0.105330423564603,0.0836232025056571,0.0,0.0,32.5
OL_exact,grad,base,2,22-25,-0.15,-0.0928406228603888,-0.194447959137836,-0.1016073362774472,-0.3380249405583744,-0.25546205178485537,32.4
OL_exact,grad,base,2,26-30,-0.08,-0.0540429830481301,-0.0671992596171429,-0.013156276569012804,-0.09684545809750329,-0.07768605112924179,32.4
OL_exact,grad,base,2,50+,0.0,0.0001204416531352,0.113130899173484,0.1130104575203488,0.0,0.0,32.4
OL_daioe,grad,base,2,22-25,-0.15,-0.0928406228603888,-0.236166162984894,-0.1433255401245052,-0.4905525980323782,-0.33720186177387323,32.4
OL_daioe,grad,base,2,26-30,-0.08,-0.0540429830481301,-0.0692075322539873,-0.015164549205857206,-0.1283901700707277,-0.09830341581680781,32.4
OL_daioe,grad,base,2,50+,0.0,0.0001204416531352,0.154126209972781,0.1540057683196458,0.0,0.0,32.4
fresh_stock,grad,base,2,22-25,-0.15,-0.0928406228603888,-0.236166162984894,-0.1433255401245052,-0.4905525980323782,-0.33720186177387323,32.4
fresh_stock,grad,base,2,26-30,-0.08,-0.0540429830481301,-0.0692075322539873,-0.015164549205857206,-0.1283901700707277,-0.09830341581680781,32.4
fresh_stock,grad,base,2,50+,0.0,0.0001204416531352,0.154126209972781,0.1540057683196458,0.0,0.0,32.4
entrant,grad,base,2,22-25,-0.15,-0.0928406228603888,-0.236166162984894,-0.1433255401245052,-0.4905525980323782,-0.33720186177387323,32.4
entrant,grad,base,2,26-30,-0.08,-0.0540429830481301,-0.0692075322539873,-0.015164549205857206,-0.1283901700707277,-0.09830341581680781,32.4
entrant,grad,base,2,50+,0.0,0.0001204416531352,0.154126209972781,0.1540057683196458,0.0,0.0,32.4
entrant_share,grad,base,2,22-25,-0.15,-0.0928406228603888,-0.162385450078087,-0.0695448272176982,-0.2198408134543646,-0.1886715674595956,32.4
entrant_share,grad,base,2,26-30,-0.08,-0.0540429830481301,-0.0620184387070561,-0.007975455658926003,-0.07758468725205389,-0.0583879872089589,32.4
entrant_share,grad,base,2,50+,0.0,0.0001204416531352,0.0887394918886721,0.0886190502355369,0.0,0.0,32.4
expband,grad,base,2,22-25,-0.15,-0.0928406228603888,-0.237417031029622,-0.1445764081692332,-0.4927497604117992,-0.3391248400201852,32.4
expband,grad,base,2,26-30,-0.08,-0.0540429830481301,-0.0588778225634069,-0.004834839515276801,-0.1323192192637055,-0.1021448347552483,32.4
expband,grad,base,2,50+,0.0,0.0001204416531352,0.153142254978372,0.1530218133252368,0.0,0.0,32.4
enrol,grad,base,2,22-25,-0.15,-0.0928406228603888,-0.236166162984894,-0.1433255401245052,-0.4449083815808062,-0.3193366614507372,32.4
enrol,grad,base,2,26-30,-0.08,-0.0540429830481301,-0.0692075322539873,-0.015164549205857206,-0.1189845642497117,-0.0932960949509299,32.4
enrol,grad,base,2,50+,0.0,0.0001204416531352,0.154126209972781,0.1540057683196458,0.0,0.0,32.4
full,grad,base,2,22-25,-0.15,-0.0928406228603888,-0.162385450078087,-0.0695448272176982,-0.2044478265196566,-0.1787221887639556,32.4
full,grad,base,2,26-30,-0.08,-0.0540429830481301,-0.0620184387070561,-0.007975455658926003,-0.068993887948756,-0.053880324694556496,32.4
full,grad,base,2,50+,0.0,0.0001204416531352,0.0887394918886721,0.0886190502355369,0.0,0.0,32.4
OL_exact,grad,base,3,22-25,-0.15,-0.147256923109903,-0.26095533068531,-0.11369840757540703,-0.2965074508062554,-0.2352012795956504,32.4
OL_exact,grad,base,3,26-30,-0.08,-0.0503189749404045,-0.0128491881168892,0.0374697868235153,-0.1045564342266854,-0.07271399959794869,32.4
OL_exact,grad,base,3,50+,0.0,0.0095746382426978,0.129956685604002,0.1203820473613042,0.0,0.0,32.4
OL_daioe,grad,base,3,22-25,-0.15,-0.147256923109903,-0.231364478495845,-0.084107555385942,-0.32128335828382953,-0.24540351857214152,32.4
OL_daioe,grad,base,3,26-30,-0.08,-0.0503189749404045,-0.0355521410745844,0.014766833865820103,-0.103851061942291,-0.0719709729770058,32.4
OL_daioe,grad,base,3,50+,0.0,0.0095746382426978,0.134426116236158,0.12485147799346019,0.0,0.0,32.4
fresh_stock,grad,base,3,22-25,-0.15,-0.147256923109903,-0.231364478495845,-0.084107555385942,-0.32128335828382953,-0.24540351857214152,32.4
fresh_stock,grad,base,3,26-30,-0.08,-0.0503189749404045,-0.0355521410745844,0.014766833865820103,-0.103851061942291,-0.0719709729770058,32.4
fresh_stock,grad,base,3,50+,0.0,0.0095746382426978,0.134426116236158,0.12485147799346019,0.0,0.0,32.4
entrant,grad,base,3,22-25,-0.15,-0.147256923109903,-0.231364478495845,-0.084107555385942,-0.32128335828382953,-0.24540351857214152,32.4
entrant,grad,base,3,26-30,-0.08,-0.0503189749404045,-0.0355521410745844,0.014766833865820103,-0.103851061942291,-0.0719709729770058,32.4
entrant,grad,base,3,50+,0.0,0.0095746382426978,0.134426116236158,0.12485147799346019,0.0,0.0,32.4
entrant_share,grad,base,3,22-25,-0.15,-0.147256923109903,-0.228390699039707,-0.081133775929804,-0.2012807263500749,-0.1680764452051049,32.4
entrant_share,grad,base,3,26-30,-0.08,-0.0503189749404045,-0.0157637047008827,0.034555270239521804,-0.0833149476132978,-0.057613962288961804,32.4
entrant_share,grad,base,3,50+,0.0,0.0095746382426978,0.0994957515192888,0.089921113276591,0.0,0.0,32.4
expband,grad,base,3,22-25,-0.15,-0.147256923109903,-0.286475697192363,-0.13921877408246,-0.49526420622624723,-0.32785072077178423,32.4
expband,grad,base,3,26-30,-0.08,-0.0503189749404045,-0.0450970109628801,0.005221963977524398,-0.11905399532221471,-0.0825161147168309,32.4
expband,grad,base,3,50+,0.0,0.0095746382426978,0.151891468853294,0.1423168306105962,0.0,0.0,32.4
enrol,grad,base,3,22-25,-0.15,-0.147256923109903,-0.231364478495845,-0.084107555385942,-0.30697226044888654,-0.2440981769343885,32.4
enrol,grad,base,3,26-30,-0.08,-0.0503189749404045,-0.0355521410745844,0.014766833865820103,-0.0988921125976983,-0.0682059150436514,32.4
enrol,grad,base,3,50+,0.0,0.0095746382426978,0.134426116236158,0.12485147799346019,0.0,0.0,32.4
full,grad,base,3,22-25,-0.15,-0.147256923109903,-0.228390699039707,-0.081133775929804,-0.1940938306463219,-0.1681109203187029,32.4
